沿海赛洛城,33044,250000,0,0
三里屯北小街,49810,0,116.435102,40.047037
三环新城7号院,27069,340000,116.317152,39.857648
枣园小区,20102,130640,116.332983,39.757843
北苑家园茉藜园,29896,1500000,116.435102,40.047037
公园五号,50061,38000,116.484316,39.931415
天畅园,31836,100000,116.421002,40.043756
双兴南区,17031,0,116.660079,40.14358
富力又一城C区,25947,0,116.566328,39.85273
大石桥胡同29号院,0,0,0,0
金地仰山,25287,123000,116.322474,39.772539
金澳国际,43395,14000,116.385135,39.977329
东南小区,70954,12000,116.32958,39.983612
万科紫苑,41851,69778,0,0
明天第一城7号院,26631,140000,116.414419,40.053455
原生墅,26014,0,116.329314,39.764983
DBC加州小镇,19990,180000,116.687696,39.874887
炫特嘉园三期,33747,0,116.513805,39.937681
天作国际中心,46303,17000,116.330468,39.966925
四季会,39050,13194,0,0
富力城D区,57600,487800,116.46101,39.901976
沸城,21323,60000,116.250352,39.83967
马坡花园二区,15555,50000,116.661722,40.184109
郁花园一里,21076,650000,116.345707,39.780689
新起点嘉园,43928,63800,116.310074,39.967859
新华联家园北区,23590,5350000,116.648847,39.900023
港馨东区,15342,100000,117.078243,39.998683
玉林里小区,34372,0,116.366757,39.868359
铁道科学研究院,51599,0,116.291708,39.844912
滨河小区,16244,0,116.106855,39.952133
长安新城一区,28688,473000,116.266763,39.893936
新通国际花园,21215,94463,116.67779,39.888341
柏林爱乐二期,26811,60000,116.589784,39.928386
金港国际,41400,93000,116.486725,39.903818
凤凰城,47225,250000,116.461369,39.968868
建外SOHO,43990,130000,116.466061,39.910054
月亮城堡,29447,0,0,0
国融国际,26129,100000,116.509175,39.807519
学院派,49451,29781,116.358073,39.964267
华清嘉园,60415,126700,116.341937,39.996998
阳光花园,38291,79218,116.387468,39.851795
天伦锦城,24421,150000,116.340688,39.823443
远见名苑,39448,168000,116.34314,39.892784
松榆西里,33747,464000,116.469681,39.879505
翠成馨园,27674,884615,116.50916,39.866777
石景苑,16099,106000,0,0
融景城,30894,0,116.215011,39.899581
京通苑,21282,170000,116.603637,39.917972
钻河公馆,44573,35967,116.356815,39.950499
奥北南区,27307,25200,116.417728,40.060209
海棠湾一期,23093,72000,116.669626,39.875724
新华联家园南区,22009,360000,116.646888,39.896871
世纪金色嘉园,39228,0,116.377755,39.875793
华发颐园,31998,44000,116.420986,40.04934
天鹅湾北区,53492,153400,116.528934,39.927125
龙湖花盛香醍,27674,98000,116.641218,39.881675
运河湾,22300,310306,116.703119,39.911123
嘉铭桐城B区,42168,0,116.473972,40.008454
万科四季花城,24036,300000,116.646132,40.135806
冠城名敦道,44501,52893,116.452767,39.899005
京贸国际公寓,20780,59000,116.631006,39.912176
裕龙三区,20975,448000,117.01884,39.763277
金隅七零九零,17740,180000,116.708346,39.890037
龙湖唐宁one,67080,50000,116.340037,39.995407
北方明珠,24661,42000,116.421729,40.062367
东兴一区,17634,160000,116.671152,40.137993
青年汇佳园,37752,140000,116.524098,39.926546
海特花园小区,25758,32000,116.198028,39.939258
千鹤家园,37684,100000,116.425642,39.993499
珠江拉维小镇,19018,100000,116.695594,39.937346
马坡花园一区,15116,160000,116.65899,40.179028
西坝河东里,37301,100000,116.453794,39.973376
上奥世纪中心,25524,320000,116.336958,40.06228
珠江逸景,15152,94000,0,0
晓月新城,22026,36500,116.246942,39.840981
科技大学家属院,0,0,116.695394,39.920286
滨河西里,20257,500000,116.345761,39.756561
北苑家园清友园,28484,1150000,116.435102,40.047037
合生麒麟社,33498,31140,116.485438,40.00427
第三区,42613,93549,116.333479,39.885613
九龙花园,34177,300000,116.476059,39.900179
世纪东方城,35536,550000,116.50099,39.882208
二里庄小区,46819,0,116.373901,40.002826
万科城市花园,20654,60000,116.557779,40.111665
柏树胡同,57744,0,116.320321,40.038303
融科香雪兰溪,18152,200000,116.545052,39.750424
弘善家园,29610,370300,116.458823,39.875139
鹏润家园,33001,53000,116.353802,39.875345
通惠家园惠民园,29197,120000,116.519207,39.915142
万达广场,30759,16075,116.476862,39.915613
万城华府龙园,64909,0,116.466999,40.018764
北苑家园绣菊园,27857,1150000,116.429592,40.048205
鼎城,24013,65355,116.204277,39.930598
国美第一城一期,31547,240000,116.519773,39.941196
玺萌丽苑,32987,29500,116.370117,39.855753
龙锦苑东五区,19736,150000,116.38139,40.091082
新街口西里三区,52959,80000,116.372648,39.949862
荣尊堡国际俱乐部公寓,42433,29700,116.419796,40.015415
龙锦苑东一区,19753,153333,116.373194,40.094802
上北鑫座,23731,0,0,0
大悦城公寓,43982,0,116.378948,39.917527
首开智慧社,24932,0,116.343499,40.07843
彩虹新城,23935,1414000,116.344806,39.754358
观音寺南里,17515,47000,0,0
南沙滩小区,37428,0,116.384895,40.004339
名佳花园三区,22018,366686,116.425405,40.110523
紫金庄园,34992,20000,116.314389,39.972343
农光里,33603,0,116.471259,39.886142
双裕花园西区,19221,100000,116.557088,40.114033
富力城A区,52888,487800,116.465089,39.901875
天居园,33007,101000,116.420948,40.044534
圣世一品,57685,21528,116.465832,39.932518
今日家园,33327,72000,0,0
逸成东苑,44633,176000,116.354532,40.019473
东方银座,48338,31000,116.441853,39.94621
华纺易城,38670,252000,116.519024,39.936262
华贸国际公寓,53436,0,0,0
世纪星城三期,23678,180000,116.638783,39.901295
CBD传奇,41467,50000,116.482007,39.914908
筑华年,33191,101384,116.432806,40.043413
易构空间,37283,0,116.487308,39.905984
珠江峰景,32843,113000,116.272957,39.885708
阑西园,16431,0,0,0
清景园,28124,6666,116.357209,40.03642
朝阳园,33289,41000,116.524587,39.924726
龙泽苑西区,26529,380000,116.327424,40.077936
月季园,42853,0,0,0
宣颐家园,26700,251700,116.457713,39.816942
京贸国际城西区,22717,0,116.692512,39.927203
华腾园,37472,189000,116.241287,39.9046
珠江绿洲,25150,300000,116.566441,39.912599
波特兰花园二期,0,160000,0,0
炫特嘉园二期,33571,0,116.513805,39.937681
天通苑本五区,20977,480000,116.421361,40.071781
朝外SOHO,58369,19975,116.461106,39.926419
世茂奥临花园,46344,100000,116.40984,40.040663
合生国际花园,49950,50000,116.46432,39.905438
流星花园三区,28226,420000,116.346699,40.09664
gogo新世代,36679,15000,116.428994,39.873187
阳光丽景,67082,78000,0,0
上元君庭,37375,105200,116.418409,40.031697
当代城市家园,36854,210000,116.324579,40.048902
郁花园二里,21307,120000,116.339312,39.778638
晶都国际,30207,0,116.498357,39.972341
银地家园,24258,204348,116.339369,39.826408
南菜园街1号院,28453,156000,0,0
浩鸿园,41720,40000,116.4533,39.963346
惠新东街甲15号,43724,5000,116.664824,39.943244
珠江骏景北区,29896,147600,116.403185,39.862454
兴隆都市馨园,49190,125000,116.420139,39.902013
双榆树东里,46774,113000,116.333056,39.975779
望京西园一区,31670,300000,116.484639,40.010307
育新花园,37291,156000,116.352628,40.063359
张庄家园,12316,0,0,0
DBC加州小镇C区,18626,85536,116.689091,39.870883
西山华府禧园,51767,277000,116.287854,40.038931
康盛园,19528,50000,116.320629,39.767926
科育小区,65315,5000,116.327638,39.988592
美利国际,17456,120000,116.447103,39.894066
京旺家园三区,0,0,116.360172,39.743956
金宝城一期,16783,0,116.666672,40.182693
富力又一城B区,24876,368000,116.567408,39.852757
华亭嘉园,37649,35000,116.390774,39.992963
珠江罗马嘉园西区,36820,140000,116.517631,39.93103
华严北里小区,39826,0,116.388777,39.991294
定慧福里,40050,0,0,0
中海紫御公馆,53361,110000,116.398543,39.876606
六里桥10号院,26105,10000,116.340849,39.762351
丽喜花园,13620,100000,116.559106,40.165166
阳光100,42987,38000,116.481471,39.919114
滨河西里北区,19561,46000,116.343166,39.759107
凯旋城,41420,60900,116.42712,40.003066
通惠家园惠生园,31127,150000,116.516959,39.915264
三合南里,19280,187500,116.329799,39.737128
智学苑,28595,85000,116.31704,40.056217
港馨家园,17088,226625,116.683402,40.112426
模式口西里,22801,0,116.162938,39.939005
长河湾,59078,160000,116.35225,39.94988
瑞安大厦,31818,92000,116.68979,39.887312
巴克寓所,21823,80000,116.645519,39.894388
太阳园,55009,132800,116.347419,39.976451
蒲黄榆十一巷,0,0,123.45393,41.954845
大成国际,36679,43080,116.498644,39.90527
上海建筑,35679,0,116.393478,39.841802
紫薇天悦,39470,53374,116.434687,40.004925
新风南里,57484,7255,116.38463,39.967635
福苑小区,16883,200000,116.361708,39.761443
UHN国际村,47899,105700,116.455978,39.973589
万科青青家园,27263,250000,116.585822,39.868779
新华联锦园,21886,500000,116.637136,39.908305
国奥村,63670,275500,116.386714,40.014389
裘马都,52434,74962,116.465077,39.9728
智地香蜜湾,24826,48565,116.544419,40.104202
晓月苑五里,21550,0,116.246079,39.839198
知春里,48344,115000,116.331409,39.981167
龙翔路小区,44835,0,116.383159,39.988168
马甸南村,57932,0,116.38618,39.97201
波普公社,22025,21543,116.338821,39.752529
华威西里,32598,80000,116.461304,39.879169
东一时区,23283,320000,0,0
SOHO现代城,38011,73000,116.48233,39.912782
金惠园三里,22339,632040,116.331001,39.777953
南礼士路,0,0,116.643234,40.318935
朗琴园,46009,99000,116.349388,39.89148
新城国际,70142,105000,116.462222,39.923658
海淀南路,49071,83000,116.310395,39.981552
怡海花园富泽园,33126,488800,116.307028,39.839704
紫御国际,44300,16507,0,0
石园东区,16908,0,116.673653,40.11528
小厂胡同,0,0,116.695306,39.933305
远洋沁山水上品,41957,0,116.257265,39.909604
兴城丽源,19333,645000,0,0
龙华园,24930,105900,116.330455,40.081096
泰中花园,16525,6000,116.354425,39.766876
顺鑫花语,18478,61800,116.559087,40.162548
棕榈泉国际公寓,59631,70000,116.48682,39.939325
金汉绿港一区,20967,350000,116.671476,40.138844
翠福园,16060,258000,116.661774,39.953727
香花畦家园,21947,138000,116.55525,40.115277
保利西山林语二期,31771,1200000,116.221965,40.042141
京铁家园,30366,194500,116.283803,39.901221
丽都东镇滨河1号,31868,156000,116.511924,39.977662
望园东里,31339,300000,116.29505,39.873662
龙腾苑六区,23333,560209,116.338546,40.078446
鸿坤理想城礼域府,28695,0,116.350633,39.797396
MASTER领域,35600,18450,116.44931,39.964914
国美第一城二期,31571,240000,116.518769,39.941836
华尔街观典,36807,43400,0,0
定慧西里,39048,0,116.288128,39.928272
数码大厦,40459,23000,116.329636,39.972074
泰悦豪庭,40441,7870,116.461961,39.933284
城南大道,35319,40400,116.374316,39.837517
运乔嘉园,18069,156000,116.698598,39.898574
北礼士路,49858,0,116.360008,39.939653
天通苑本四区,21664,420000,116.421361,40.071781
南竺园,18092,150000,116.600772,40.046376
时代龙和,22843,134000,0,0
馨港庄园三区,16276,460000,116.67385,40.038645
时代国际,46531,30000,116.471221,39.900762
今典花园,48884,53000,116.366107,39.959383
润枫水尚,41622,143759,116.516383,39.933358
蓟门东里,43448,43500,116.359635,39.974908
牡丹园,19527,15000,0,0
自然新天地,30187,0,116.39336,39.847325
茂华景上景,40648,180000,0,0
龙湖蔚澜香醍,25149,55000,116.657503,39.89044
旗舰凯旋一期,19659,340000,116.649331,39.88156
珠江国际城八区,20518,1320000,116.685835,39.93845
北京北,33958,74057,116.412131,40.061572
靓景明居,20793,117000,116.643973,39.888241
京汉旭城,34388,62000,116.23338,39.896655
晨月园,48485,70900,0,0
晓月新苑,22339,30000,116.247015,39.840793
华严北里1号院,42084,1500,116.346279,39.882849
冰窖口胡同79号,34437,0,116.41873,39.984912
博雅国际,33537,13000,0,0
上第MOMA,32606,64000,116.323015,40.050785
时尚街区东区,20790,117000,116.673284,39.889359
角门东里,30264,0,116.387341,39.853353
红山世家,54017,67000,116.340967,39.900421
空间蒙太奇,50750,23000,116.367348,39.958496
欧陆经典,35646,0,116.426135,40.002534
中关村公馆,48955,7027,116.318615,39.983283
名佳花园,21633,366686,116.433412,40.109296
扬州水乡,20974,110000,116.577081,39.851904
德胜置业,47091,28000,116.387996,39.960466
太和小区,38016,0,116.356415,40.016734
前进花园一区,17001,500000,116.640589,40.143603
清澄名苑北区,23644,360000,116.338477,39.744026
天龙华鹤,29403,17037,116.297684,39.837649
东亚望京中心,32263,8432,116.479326,39.997645
东兴二区,17378,115000,116.671607,40.138018
清欣园甲区,20692,166700,116.599011,39.932361
西马庄园,16636,130000,116.635174,39.920481
旗舰凯旋二三期,20005,118000,116.649319,39.881684
道家园,35061,91570,116.492088,39.932078
久居雅园,18362,198100,116.674077,39.876512
龙跃苑四区,22473,150000,116.354508,40.079376
车站中里,18557,20000,116.340393,39.725306
西钓鱼台嘉园,62042,43000,116.305705,39.925883
远洋德邑,39595,2300,116.462389,39.974303
大河庄苑,43224,4300,116.310352,39.987628
逸园,35306,150000,116.421877,40.008586
裕祥花园,17562,110000,116.55464,40.107564
光熙门北里,38053,0,116.441579,39.970974
梵谷水郡,31920,91000,116.512117,39.967127
人济山庄,56719,138000,116.319026,39.950662
牡丹园东里,46150,50000,116.379541,39.983446
北小马厂,42488,15681,116.388167,39.845928
天鹅堡,21338,1,116.544942,39.757829
管庄西里,23209,171000,116.594625,39.921773
龙湖香醍漫步三区,30474,316000,123.45393,41.954845
蜂鸟家园,63317,28800,116.302931,39.969858
宝隆温泉公寓,27055,20478,116.300979,39.838594
顺驰蓝调,42375,120000,0,0
天通苑本三区,19618,480000,116.421361,40.071781
三合庄回迁房,18319,0,116.400855,39.824291
馨港庄园二区,16021,460000,116.672996,40.040912
锦秋知春,49896,64000,116.356317,39.979779
南珠苑,31044,26000,116.367596,39.854894
怡然家园6号院,27980,140000,116.388971,39.848783
铁二区,58650,4370,116.427604,40.04689
太阳公元,64082,700000,116.449394,39.98899
中关村,62593,0,116.327761,39.98489
世茂工三,65654,40000,116.456704,39.940729
华源冠军城,45487,35600,0,0
龙跃苑东二区,23250,125000,116.362903,40.082758
德胜凯旋,41779,11960,116.386528,39.960517
水仙园,18974,0,117.01884,39.763277
龙湖香醍漫步二区,23108,0,123.45393,41.954845
展春园,45414,90000,116.350322,39.995445
安慧里二区,40373,235000,116.415066,39.9998
吉祥花园,22643,4630,116.562569,40.092998
满庭芳园,44152,36000,116.338478,39.973499
双兴北区,17259,100000,116.659642,40.147091
明天第一城8号院,26611,140000,116.41604,40.052724
车站北里,19709,190000,116.343012,39.729287
风度柏林,41999,52600,116.48363,39.895893
鸿坤理想城大满贯,24214,0,116.350633,39.797396
景馨园,29443,3000,116.418098,40.060982
清上园,31956,75000,116.336581,40.044739
国瑞城中区,51764,0,116.431257,39.904057
朝庭公寓,37486,43000,116.490032,39.993487
泰和谊园,17310,71283,116.657431,40.182482
炫特嘉园一期,33651,78900,116.513805,39.937681
志强北园,46926,58000,116.372095,39.958538
世茂宫园,56580,0,0,0
裕龙六区,17639,184917,116.684625,40.123291
太华公寓,39970,16224,116.423295,39.902249
新华联国际,57213,60000,116.30888,39.91793
惠新里小区,41080,0,116.430266,39.989419
天鹅湾南区,41147,153400,116.528954,39.926967
龙城花园中七区,24736,0,116.406823,39.974352
怡海花园恒泰园,36687,488800,116.304621,39.841244
怡海花园富润园,31654,488800,116.31145,39.837863
石佛营西里小区,29819,12500,116.504406,39.939305
扣钟北里,46417,10000,116.382757,39.844276
顶秀青溪,33563,10000,116.412888,40.059436
柏林爱乐三期,27272,60000,116.589784,39.928386
星源国际,32069,18000,116.474883,40.008251
南开西里,27460,40000,116.651946,39.898266
清芷园,47984,170000,116.378384,39.880243
荣京丽都,24254,0,116.51791,39.800164
幸福东区,18386,145000,116.665088,40.139787
兴华园,20771,220000,116.341195,39.753333
石园东苑,17458,45583,116.671459,40.111312
华龙苑南里,25078,230769,116.373207,40.080811
通惠家园惠泽园,35044,50000,116.330271,39.772496
皂君东里,46964,60000,116.343222,39.963491
龙鼎园,18745,100000,116.655581,39.88423
天创世缘,31730,33700,116.411093,40.009767
瀛海名居,24082,198000,116.518185,39.801568
青岚花园,14863,100000,116.550897,40.12499
第七街区,35693,0,116.28308,39.889067
百子湾家园三区,27838,480000,116.518265,39.905652
朝阳无限,31998,67444,116.517644,39.924984
长安6号,47858,78000,116.4499,39.909828
灵秀山庄,22902,115900,116.467042,39.804363
安德里北街丁6号院,0,0,116.584384,39.935594
金地名京,51711,45000,116.502132,39.91546
鑫源国际,39761,8797,116.451306,39.863559
裕中西里,44273,126900,116.390215,39.977348
黄庄小区,65722,218400,116.324096,39.983629
怡美家园,34018,196000,116.326904,40.046578
新苑街1号院,40002,0,116.702315,39.914964
北京人家,24231,263000,0,0
琥珀天地,25810,0,116.330698,40.082492
卡夫卡公社,40480,13000,116.580275,39.929291
枣营北里,38143,6600,116.475431,39.952382
运河明珠,22899,56000,116.183267,39.9192
南新园,30704,80000,116.478869,39.87363
开阳里六区,33890,0,116.377131,39.870619
置地公馆,55814,250000,116.462832,39.969192
朝外MEN,42625,13600,116.448754,39.928886
金贸中心,60192,0,116.355197,39.944937
星河城东区,37409,206250,116.368327,39.849927
华龙美树,29207,50000,116.586146,39.916701
季景沁园,39007,72000,116.460922,40.001555
左家庄北里,38325,0,116.450721,39.961232
南方庄甲70号院,28751,0,116.342543,39.80101
利泽西园,31892,89000,116.471124,40.018887
重聚园,28604,92200,116.231763,39.90106
金汉绿港五区,21521,53000,116.671476,40.138844
西辛北区,17581,88000,116.649176,40.144383
右外东庄,36492,0,116.387369,39.876596
江山赋,26334,135600,116.562102,40.116846
亦庄北岸,23216,60353,116.470462,39.803714
金地格林小镇,29868,245600,0,0
福怡苑,25735,25800,116.562648,39.927005
西豪逸景,38004,50000,116.347473,39.899128
聚龙花园,37299,16000,116.449686,39.936199
甘家口小区,47303,0,116.336244,39.932195
北苑家园莲葩园,28595,1150000,116.435102,40.047037
金地格林6,21285,0,116.660463,40.127926
润枫锦尚,22952,0,116.501294,39.90099
瑞海家园三区,20312,567000,116.337895,39.78957
10AM新坐标,34564,146000,116.450713,39.873499
通惠家园惠润园,30829,84000,116.509348,39.915133
马家堡西里,30048,120000,116.378173,39.859253
丽园C区,22113,80000,116.329223,39.753966
安宁里南区,29105,90000,116.337317,40.053296
上京新航线,40686,78000,116.471006,40.016871
宇飞大厦,40757,4500,116.444121,39.946677
当代名筑,21215,60000,116.66987,39.894852
三环新城8号院,28445,340000,116.314387,39.855104
稻香园,42147,17700,116.308122,39.989625
珠江骏景中区,30115,0,116.402314,39.859953
万科星园,41599,112000,116.418813,40.035135
华威北里,34491,350000,116.46279,39.883581
太平家园,23297,20000,116.41519,40.07609
南湖东园二区,34295,0,116.471294,40.005293
青年公社,41935,0,116.519859,39.929013
上线6号,22619,78000,116.349815,40.208824
阿凯笛亚庄园,26235,280000,116.529951,40.11894
瑞海家园五区,19487,0,116.376252,39.951021
富力城C区,53275,487800,116.464748,39.901971
樱花园一区,16360,400000,116.428227,39.979863
双惠小区,23473,600000,0,0
华英园,15965,16300,0,0
远洋沁山水,49381,110000,116.257265,39.909604
上海沙龙,26722,140000,116.505789,39.79422
优品国际,37649,110000,0,0
西山洋房,38109,37661,116.230133,39.93527
样本,18266,170000,116.551804,39.755867
龙熙顺景,12954,380000,0,0
龙腾苑四区,22454,500000,116.348967,40.079222
龙锦苑六区,23769,240000,116.353969,40.088146
索家坟,44532,19820,116.365365,39.956769
远洋天地二期,37089,192000,116.499271,39.918457
美景东方,36902,118000,116.474439,39.87606
彩虹城四区,30670,238000,116.420154,39.844853
万达广场公寓,49637,100000,0,0
观澳园,37423,45000,116.377361,40.038559
万象新天天际高尔夫,28242,80000,116.601413,39.932325
新景家园西区,46117,287000,0,0
车道沟南里,40774,250000,116.303104,39.949793
瞰都国际,41567,35164,116.492868,39.966876
天通苑本二区,21983,43000,116.421361,40.071781
西现代城,28509,45600,116.198728,39.931605
蓝星花园,19385,111450,116.557995,40.095533
富力又一城A区,24958,368000,116.574364,39.852597
银领国际,33406,56400,116.461949,40.003018
雍景四季,31993,112700,116.210647,39.939312
亿城天筑,34056,71000,116.317149,39.826935
新地标,26678,36000,116.574495,40.784449
绿荫芳邻,32679,174100,0,0
晨光家园,31942,50000,116.513189,39.931041
富强东里,19505,786000,116.34622,39.747981
紫玉山庄,46098,0,116.419375,40.018798
五芳园,28173,8300,116.231944,39.905007
柏林爱乐四期,27862,60000,116.589784,39.928386
七星园,28787,8300,116.220041,39.904283
华美橡树岭,25461,28500,116.603952,39.892579
宝盛里,31577,300000,116.372371,40.041196
新街坊,31619,59700,0,0
韦伯豪家园,51275,40700,116.325531,39.959196
新康园,24621,11203,116.357742,40.071319
荣上居,44714,4309,116.345022,39.985233
北纬40度二期,35348,0,116.468592,40.028148
瑞海家园二区,19846,580000,116.3377,39.792673
垂虹园,55413,1200000,116.292587,39.966588
滨河东里,19358,250000,116.348616,39.754571
慧忠北里,32844,500000,116.413002,40.013998
西罗园三区,30072,322000,116.395974,39.864366
西海国际中心,0,0,116.31511,39.969561
砖角楼南里,41906,0,116.437968,39.959943
康家园,29556,3000,116.521037,39.918451
九台2000家园,36719,49000,116.414708,40.012787
纳帕尔湾,0,190000,116.671536,40.207911
怡海花园恒丰园,36404,488800,116.30943,39.841861
龙德紫金,23189,30000,116.420373,40.0684
志新北里,45370,0,116.375272,39.998051
翠叠园,58752,120000,116.610384,39.904462
团结湖公寓,38128,0,116.470198,39.937632
佰嘉城,20795,70500,116.315514,40.08929
龙博苑二区,25395,166666,116.348947,40.074414
八里庄北里,39740,266666,0,0
东晶国际,20398,71893,116.500339,39.804856
林肯公寓,38241,0,116.514744,39.817228
定福庄中学,28202,3000,116.418118,40.133146
天时名苑,23546,320000,116.638619,39.910982
林达海渔广场,37456,0,116.493491,39.870029
云趣园一区,23523,440000,116.335502,40.091773
兴政东里,19292,967500,116.346621,39.734608
明天第一城6号院,25732,137800,116.33516,40.017292
润枫欣尚,25769,0,116.418539,40.064146
罗庄西里,43298,86666,116.351644,39.979997
金色漫香林二期,27255,1480000,116.520821,39.828373
天润福熙大道,36858,0,116.440556,40.052718
国美第一城四期,32792,240000,116.521451,39.940973
双裕小区,18598,5000,116.561117,40.113198
远洋自然,35415,12000,116.396459,39.847318
光耀东方,41224,0,0,0
雅丽世居,20907,57000,116.651382,39.901635
日坛国际公寓,50639,47900,116.449457,39.924418
玉桥南里,18324,0,116.687205,39.895723
巴克摩界,28474,150000,0,0
一瓶,52380,0,116.389041,39.88429
新居里,15346,1320100,116.362662,39.74676
兴都苑,20602,100000,116.346149,39.803337
芳城园一区,32828,10000,116.441286,39.875761
普惠南里,46700,136000,116.318223,39.916927
天通苑本六区,21719,480000,116.421361,40.071781
兴政西里,19871,784900,116.343224,39.73518
世安家园,32096,118500,116.464207,40.007064
民岳家园,28602,0,116.277763,39.885855
东旧帘子胡同,0,0,116.669319,39.887193
夏都盈座,37442,17000,0,0
黄寺大街24号院,54426,50000,116.392573,39.965716
永泰园,33526,0,116.354486,40.040286
立方庭,70047,6729,116.315018,39.986827
保利西山林语,31881,0,116.221965,40.042141
保利百合,46355,92000,116.398679,40.336722
河畔丽景,21064,46153,116.692454,39.919383
石园西区,17058,180000,116.669994,40.115115
双旗杆东里,50603,25000,116.394388,39.970127
方恒国际中心,37179,251000,116.48946,39.996406
中湾国际,45974,6079,116.31364,39.987352
尚东庭,25764,137360,116.683672,39.944062
南平里,20888,0,116.599631,40.050666
西坝河中里,37612,0,116.445506,39.970217
翡翠城五期,28795,1021400,0,0
万泉新新商务花园,53439,160000,116.435573,39.898377
太平桥西里,33849,50000,116.318778,39.887925
安慧里一区,40363,25300,116.421941,39.999775
风林绿洲,45364,111100,116.390592,40.006957
芳古园一区,35331,1167000,116.43141,39.873919
公园大道,56348,49000,116.492972,39.938876
阳光水岸,21114,0,116.665497,40.146817
六合园,26969,0,116.226232,39.904519
四海公寓,13075,750000,116.703356,39.958677
芙蓉里,44461,26000,116.309154,39.996534
通典铭居,22276,40000,116.64241,39.914501
建东苑,23249,60000,116.589238,39.921632
金隅国际,36995,33400,116.463877,39.992338
大成时代中心,29134,0,116.404167,39.927906
国展新座,40837,7900,0,0
富力湾,0,226800,0,0
万达大湖公馆,44051,50347,116.411947,40.043403
银枫家园,30671,10000,116.503739,39.997184
清源西里,20425,986100,116.34283,39.748735
农光东里,32837,200000,116.476843,39.887764
三星庄园,30707,26000,116.3931,39.841394
北欧印象,38507,23000,0,0
懿品阁,39144,10500,116.378401,40.01336
时代之光名苑,41137,24000,116.362254,39.955942
草桥欣园三区,33906,75000,116.36369,39.848539
中海城圣朝菲,35114,5500000,116.454823,39.848439
城市广场,27059,16428,116.509449,39.921516
益辰欣园,26741,60800,116.319835,39.829444
都会华庭,32439,260000,116.50874,39.921201
海棠湾二期,24998,0,116.669626,39.875724
义宾北区,17738,0,116.656682,40.138589
南湖中园二区,34813,59780,116.193144,39.916984
万年花城四期,33377,110000,116.327007,39.851379
西坝河西里,36661,0,116.444467,39.971615
北京财富中心,39432,92100,116.464632,39.92327
朝阳旺角,23402,62000,116.593227,39.912478
西山枫林一二期,28445,260000,116.215958,39.949849
蔚园,26657,0,116.267875,39.900436
火星园,55892,0,116.450742,39.977926
蓝调沙龙西区,21567,120000,116.655834,39.892409
蓝调沙龙东区,22888,120000,116.656342,39.891962
百子湾路小区,25107,0,0,0
紫金新干线,24917,440000,116.384074,40.088035
老山东里,28982,12500,116.232857,39.915241
潞河中学北街26号院,19287,0,116.318038,39.857356
学院路32号院,0,0,116.578791,39.910303
静安东里,39619,0,116.45557,39.965116
远大园五区,54686,600000,116.290332,39.95696
芳源里,24531,330000,116.422832,39.790355
宝星国际三期,43455,0,116.48654,40.005174
强佑清河新城,31893,230000,116.354611,40.035339
安华里四区,40437,0,116.413976,39.969858
望潮家园,16840,357000,0,0
温泉花园B区,17197,120000,116.42312,40.135413
京棉新城,28715,1220000,116.511435,39.924237
东区国际,36397,90000,116.49291,39.91911
